datetime,symb,company,finviz_date,sector,industry,market_cap,income,insider_own,shs_outstanding,shs_float,short_float,short_ratio,last,volume,change_pct
2019-04-12,DRIP,Direxion Daily S&p ,2020-02-27,Financial,Exchange Traded Fund,-,-,-,-,-,-,-,7.95,542800,11.27
2019-04-10,HOLI,Hollysys Automatio ,2020-02-27,Industrial Goods,Industrial Electrical Equipment,943.48M,117.00M,,64.27M,55.15M,0.47%,1.39,20.02,26040,13.89
2019-04-08,BPT,BP Prudhoe Bay Roy ,2020-02-27,Basic Materials,Oil & Gas Refining & Marketing,145.69M,70.30M,1.00%,21.52M,21.40M,12.03%,8.39,24.41,91090,10.49
2019-04-08,BPT,BP Prudhoe Bay Roy ,2020-02-27,Basic Materials,Oil & Gas Refining & Marketing,145.69M,70.30M,1.00%,21.52M,21.40M,12.03%,8.39,24.41,91090,10.49
2019-04-08,BPT,BP Prudhoe Bay Roy ,2020-02-27,Basic Materials,Oil & Gas Refining & Marketing,145.69M,70.30M,1.00%,21.52M,21.40M,12.03%,8.39,24.41,91090,10.49
2019-04-12,MARA,Marathon Patent Gr ,2019-05-13,Services,Business Services,18.10M,-12.80M,9.10%,6.20M,5.93M,8.58%,1.18,3.38,102390,12.44
2019-04-11,PTE,Polarityte Inc. ,2019-01-12,Healthcare,Biotechnology,342.86M,-61.80M,,20.83M,10.20M,69.42%,22.48,9.17,120510,12.75
2019-04-12,CJJD,China Jo-jo Drugst ,2019-07-03,Services,Drug Stores,35.87M,-17.40M,,32.91M,23.48M,3.21%,1.15,2.44,32180,21.04
2019-04-11,PTE,Polarityte Inc. ,2019-01-12,Healthcare,Biotechnology,342.86M,-61.80M,,20.83M,10.20M,69.42%,22.48,9.17,120510,12.75
2019-04-08,MARA,Marathon Patent Gr ,2019-05-13,Services,Business Services,18.10M,-12.80M,9.10%,6.20M,5.93M,8.58%,1.18,2.31,26020,10.82
2019-04-12,BBBY,Bed Bath & Beyond ,2019-04-15,Services,Home Furnishing Stores,2.12B,-137.20M,1.50%,134.69M,126.81M,38.20%,7.30,17.08,1420000,12.0
2019-04-12,BBBY,Bed Bath & Beyond ,2019-04-15,Services,Home Furnishing Stores,2.12B,-137.20M,1.50%,134.69M,126.81M,38.20%,7.30,17.08,1420000,12.0
2019-04-08,SRAX,Social Reality Inc. ,2020-01-03,Services,Advertising Agencies,29.90M,-16.40M,8.26%,13.59M,12.84M,7.68%,7.54,4.02,80930,10.86
2019-04-10,NVS,Novartis AG ,2019-06-26,Healthcare,Drug Manufacturers - Major,228.68B,12.45B,9.30%,2.50B,2.50B,0.11%,1.08,84.79,637720,10.68
2019-04-10,NVS,Novartis AG ,2019-06-26,Healthcare,Drug Manufacturers - Major,228.68B,12.45B,9.30%,2.50B,2.50B,0.11%,1.08,84.79,637720,10.68
2019-04-08,MARA,Marathon Patent Gr ,2019-05-13,Services,Business Services,18.10M,-12.80M,9.10%,6.20M,5.93M,8.58%,1.18,2.31,26020,10.82
2019-04-08,SRAX,Social Reality Inc. ,2020-01-03,Services,Advertising Agencies,29.90M,-16.40M,8.26%,13.59M,12.84M,7.68%,7.54,4.02,80930,10.86
2019-04-08,MARA,Marathon Patent Gr ,2019-05-13,Services,Business Services,18.10M,-12.80M,9.10%,6.20M,5.93M,8.58%,1.18,2.31,26020,10.82
2019-04-08,SRAX,Social Reality Inc. ,2020-01-03,Services,Advertising Agencies,29.90M,-16.40M,8.26%,13.59M,12.84M,7.68%,7.54,4.02,80930,10.86
2019-04-10,HOLI,Hollysys Automatio ,2020-02-27,Industrial Goods,Industrial Electrical Equipment,943.48M,117.00M,,64.27M,55.15M,0.47%,1.39,20.02,26040,13.89
2019-04-10,ZSAN,Zosano Pharma Corp ,2019-02-22,Healthcare,Biotechnology,72.36M,-32.70M,1.97%,12.06M,10.14M,12.91%,10.09,3.69,547110,26.35
2019-04-10,ZGNX,Zogenix Inc. ,2020-02-08,Healthcare,Biotechnology,1.41B,-385.90M,0.20%,44.04M,44.01M,14.70%,12.30,38.1,932290,26.52
2019-04-10,ZSAN,Zosano Pharma Corp ,2019-02-22,Healthcare,Biotechnology,72.36M,-32.70M,1.97%,12.06M,10.14M,12.91%,10.09,3.69,547110,26.35
2019-04-10,ZGNX,Zogenix Inc. ,2020-02-08,Healthcare,Biotechnology,1.41B,-385.90M,0.20%,44.04M,44.01M,14.70%,12.30,38.1,932290,26.52
2019-04-12,MARA,Marathon Patent Gr ,2019-05-13,Services,Business Services,18.10M,-12.80M,9.10%,6.20M,5.93M,8.58%,1.18,3.38,102390,12.44
2019-04-12,CJJD,China Jo-jo Drugst ,2019-07-03,Services,Drug Stores,35.87M,-17.40M,,32.91M,23.48M,3.21%,1.15,2.44,32180,21.04
2019-04-12,RBZ,Reebonz Holding Li ,2019-01-05,Services,"Specialty Retail, Other",-,-,10.66%,-,-,-,-,7.3,282130,15.51
2019-04-12,AMRS,Amyris Inc. ,2019-04-29,Basic Materials,Specialty Chemicals,349.51M,-212.60M,16.10%,73.58M,43.35M,34.15%,3.26,2.22,162090,23.18
2019-04-07,LIVN,Livanova Plc ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.03B,-221.70M,0.30%,48.28M,48.17M,2.74%,3.86,76.0,57670,21.35
2019-04-05,LIVN,Livanova Plc ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.03B,-221.70M,0.30%,48.28M,48.17M,2.74%,3.86,76.0,57670,21.35
2019-04-07,DLTH,Duluth Holdings In ,2019-06-12,Services,Apparel Stores,502.13M,23.20M,,33.32M,18.62M,18.15%,7.87,18.9,91690,19.71
2019-04-07,DLTH,Duluth Holdings In ,2019-06-12,Services,Apparel Stores,502.13M,23.20M,,33.32M,18.62M,18.15%,7.87,18.9,91690,19.71
2019-04-05,DLTH,Duluth Holdings In ,2019-06-12,Services,Apparel Stores,502.13M,23.20M,,33.32M,18.62M,18.15%,7.87,18.9,91690,19.71
2019-04-05,DLTH,Duluth Holdings In ,2019-06-12,Services,Apparel Stores,502.13M,23.20M,,33.32M,18.62M,18.15%,7.87,18.9,91690,19.71
2019-04-05,TSLA,Tesla Inc. ,2019-04-29,Consumer Goods,Auto Manufacturers - Major,42.77B,-968.70M,0.20%,181.90M,129.58M,25.83%,3.71,261.5,2160000,10.39
2019-04-05,RWLK,Rewalk Robotics Lt ,2019-05-29,Healthcare,Medical Appliances & Equipment,17.99M,-19.30M,12.06%,4.41M,3.94M,10.49%,0.73,4.55,69010,11.42
2019-04-05,TSLA,Tesla Inc. ,2019-04-29,Consumer Goods,Auto Manufacturers - Major,42.77B,-968.70M,0.20%,181.90M,129.58M,25.83%,3.71,261.5,2160000,10.39
2019-04-05,ODP,Office Depot Inc. ,2019-02-22,Services,"Specialty Retail, Other",1.84B,-5.00M,0.10%,545.57M,534.64M,2.43%,2.51,3.27,131990,13.26
2019-04-03,ADXS,Advaxis Inc. ,2019-07-03,Healthcare,Biotechnology,15.28M,-29.20M,0.20%,8.04M,7.72M,4.22%,1.20,4.18,624200,29.15
2019-04-03,ADXS,Advaxis Inc. ,2019-07-03,Healthcare,Biotechnology,15.28M,-29.20M,0.20%,8.04M,7.72M,4.22%,1.20,4.18,624200,29.15
2019-04-03,NCZ,Allianzgi Converti ,2020-02-27,Financial,Closed-End Fund - Debt,381.92M,-,-,75.93M,-,-,0.32,5.14,39740,11.07
2019-04-07,MACK,Merrimack Pharmace ,2019-04-15,Healthcare,Biotechnology,47.40M,-33.40M,3.36%,13.24M,12.91M,4.13%,11.93,5.61,44620,21.97
2019-04-03,GME,Gamestop Corporati ,2019-04-14,Services,Electronics Stores,507.53M,-817.50M,1.30%,100.70M,99.29M,39.58%,9.65,8.92,1400000,11.68
2019-04-03,GME,Gamestop Corporati ,2019-04-14,Services,Electronics Stores,507.53M,-817.50M,1.30%,100.70M,99.29M,39.58%,9.65,8.92,1400000,11.68
2019-04-03,TROV,Trovagene Inc. ,2019-10-25,Healthcare,Biotechnology,14.29M,-16.30M,0.10%,6.38M,6.14M,8.24%,0.36,4.25,153420,10.53
2019-04-03,WBA,Walgreens Boots Al ,2019-02-17,Services,Drug Stores,66.88B,5.20B,0.20%,922.70M,795.81M,3.36%,3.77,55.84,1920000,12.05
2019-04-05,NSPR,Inspiremd Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.92M,-9.70M,,3.81M,3.33M,3.68%,0.49,5.0,41100,29.97
2019-04-05,NSPR,Inspiremd Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.92M,-9.70M,,3.81M,3.33M,3.68%,0.49,5.0,41100,29.97
2019-04-05,RWLK,Rewalk Robotics Lt ,2019-05-29,Healthcare,Medical Appliances & Equipment,17.99M,-19.30M,12.06%,4.41M,3.94M,10.49%,0.73,4.55,69010,11.42
2019-04-05,ODP,Office Depot Inc. ,2019-02-22,Services,"Specialty Retail, Other",1.84B,-5.00M,0.10%,545.57M,534.64M,2.43%,2.51,3.27,131990,13.26
2019-04-05,RBZ,Reebonz Holding Li ,2019-01-05,Services,"Specialty Retail, Other",-,-,10.66%,-,-,-,-,9.51,32110,21.4
2019-04-05,SYRS,Syros Pharmaceutic ,2020-02-27,Healthcare,Biotechnology,272.41M,-73.70M,1.30%,42.30M,38.28M,6.50%,6.13,7.22,44260,25.95
2019-04-05,RBZ,Reebonz Holding Li ,2019-01-05,Services,"Specialty Retail, Other",-,-,10.66%,-,-,-,-,9.51,32110,21.4
2019-04-05,OPTT,Ocean Power Techno ,2019-04-16,Industrial Goods,Diversified Machinery,3.00M,-13.00M,1.27%,1.35M,1.23M,16.09%,0.23,3.28,2950000,57.73
2019-04-05,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,2.37,484370,22.04
2019-04-05,LIVN,Livanova Plc ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.03B,-221.70M,0.30%,48.28M,48.17M,2.74%,3.86,76.0,57670,21.35
2019-04-05,OPTT,Ocean Power Techno ,2019-04-16,Industrial Goods,Diversified Machinery,3.00M,-13.00M,1.27%,1.35M,1.23M,16.09%,0.23,3.28,2950000,57.73
2019-04-05,SYRS,Syros Pharmaceutic ,2020-02-27,Healthcare,Biotechnology,272.41M,-73.70M,1.30%,42.30M,38.28M,6.50%,6.13,7.22,44260,25.95
2019-04-05,MACK,Merrimack Pharmace ,2019-04-15,Healthcare,Biotechnology,47.40M,-33.40M,3.36%,13.24M,12.91M,4.13%,11.93,5.61,44620,21.97
2019-04-07,LIVN,Livanova Plc ,2020-02-27,Healthcare,Medical Appliances & Equipment,3.03B,-221.70M,0.30%,48.28M,48.17M,2.74%,3.86,76.0,57670,21.35
2019-04-05,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,2.37,484370,22.04
2019-04-07,SYRS,Syros Pharmaceutic ,2020-02-27,Healthcare,Biotechnology,272.41M,-73.70M,1.30%,42.30M,38.28M,6.50%,6.13,7.22,44260,25.95
2019-04-07,SYRS,Syros Pharmaceutic ,2020-02-27,Healthcare,Biotechnology,272.41M,-73.70M,1.30%,42.30M,38.28M,6.50%,6.13,7.22,44260,25.95
2019-04-05,MACK,Merrimack Pharmace ,2019-04-15,Healthcare,Biotechnology,47.40M,-33.40M,3.36%,13.24M,12.91M,4.13%,11.93,5.61,44620,21.97
2019-04-07,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,2.37,484370,22.04
2019-04-07,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,2.37,484370,22.04
2019-04-07,MACK,Merrimack Pharmace ,2019-04-15,Healthcare,Biotechnology,47.40M,-33.40M,3.36%,13.24M,12.91M,4.13%,11.93,5.61,44620,21.97
2019-04-01,CLWT,Euro Tech Holdings ,2020-02-27,Industrial Goods,Pollution & Treatment Controls,7.02M,-1.10M,,3.16M,1.37M,1.11%,0.45,5.75,87660,16.06
2019-04-01,CLWT,Euro Tech Holdings ,2020-02-27,Industrial Goods,Pollution & Treatment Controls,7.02M,-1.10M,,3.16M,1.37M,1.11%,0.45,5.75,87660,16.06
2019-03-22,BRZU,Direxion Daily Bra ,2020-02-27,Financial,Exchange Traded Fund,-,-,-,-,-,-,-,29.63,330070,11.23
2019-03-22,GES,Guess? Inc. ,2020-02-27,Services,Apparel Stores,1.12B,64.90M,1.00%,67.30M,40.46M,20.77%,7.06,18.87,49280,14.5
2019-03-21,GES,Guess? Inc. ,2020-02-27,Services,Apparel Stores,1.12B,64.90M,1.00%,67.30M,40.46M,20.77%,7.06,18.87,49280,14.5
2019-04-01,RH,RH ,2019-06-12,Services,Home Furnishing Stores,1.73B,150.60M,0.60%,18.18M,15.78M,37.33%,4.51,112.79,344160,14.51
2019-04-01,RH,RH ,2019-06-12,Services,Home Furnishing Stores,1.73B,150.60M,0.60%,18.18M,15.78M,37.33%,4.51,112.79,344160,14.51
2019-04-01,SFET,Safe-t Group Ltd. ,2020-01-25,Technology,Application Software,2.95M,-,1.65%,1.14M,0.28M,4.60%,0.06,2.7,65530,18.29
2019-03-22,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,19.2,113190,10.7
2019-03-22,LQDA,Liquidia Technolog ,2019-12-20,Healthcare,Biotechnology,59.96M,-42.80M,0.30%,19.53M,16.45M,3.55%,11.60,11.17,182740,18.41
2019-03-21,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,19.2,113190,10.7
2019-03-20,UROV,Urovant Sciences L ,2019-06-12,Healthcare,Biotechnology,234.85M,-101.40M,,29.21M,7.55M,3.16%,3.43,11.8,143370,14.86
2019-03-20,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,2.23,546830,20.36
2019-03-21,LQDA,Liquidia Technolog ,2019-12-20,Healthcare,Biotechnology,59.96M,-42.80M,0.30%,19.53M,16.45M,3.55%,11.60,11.17,182740,18.41
2019-03-21,BIIB,Biogen Inc. ,2019-02-02,Healthcare,Biotechnology,66.65B,4.36B,0.41%,201.40M,200.66M,1.79%,2.76,230.07,2380000,28.24
2019-03-22,BIIB,Biogen Inc. ,2019-02-02,Healthcare,Biotechnology,66.65B,4.36B,0.41%,201.40M,200.66M,1.79%,2.76,230.07,2380000,28.24
2019-04-01,CHMA,Chiasma Inc. ,2019-05-29,Healthcare,Biotechnology,228.07M,-33.00M,0.10%,30.49M,29.86M,0.24%,0.40,4.64,140580,19.44
2019-04-01,SGH,Smart Global Holdi ,2019-07-10,Technology,Semiconductor- Memory Chips,642.30M,105.40M,2.50%,21.46M,13.02M,19.13%,7.47,19.12,170230,19.9
2019-04-01,NDRA,Endra Life Science ,2019-05-15,Healthcare,Medical Instruments & Supplies,10.43M,-9.80M,3.20%,7.61M,7.16M,9.89%,2.03,2.11,98080,25.7
2019-04-01,SFET,Safe-t Group Ltd. ,2020-01-25,Technology,Application Software,2.95M,-,1.65%,1.14M,0.28M,4.60%,0.06,2.7,65530,18.29
2019-04-01,CHMA,Chiasma Inc. ,2019-05-29,Healthcare,Biotechnology,228.07M,-33.00M,0.10%,30.49M,29.86M,0.24%,0.40,4.64,140580,19.44
2019-04-01,SGH,Smart Global Holdi ,2019-07-10,Technology,Semiconductor- Memory Chips,642.30M,105.40M,2.50%,21.46M,13.02M,19.13%,7.47,19.12,170230,19.9
2019-04-01,NDRA,Endra Life Science ,2019-05-15,Healthcare,Medical Instruments & Supplies,10.43M,-9.80M,3.20%,7.61M,7.16M,9.89%,2.03,2.11,98080,25.7
2019-03-19,UROV,Urovant Sciences L ,2019-06-12,Healthcare,Biotechnology,234.85M,-101.40M,,29.21M,7.55M,3.16%,3.43,11.8,143370,14.86
2019-03-16,SEEL,Seelos Therapeutic ,2019-03-04,Healthcare,Biotechnology,11.15M,-10.00M,,6.97M,0.34M,25.28%,0.51,2.5,82940,10.07
2019-03-16,HEAR,Turtle Beach Corpo ,2019-01-19,Technology,Communication Equipment,242.01M,47.20M,14.10%,14.44M,11.01M,58.11%,6.41,14.48,73730,10.89
2019-03-16,VUZI,Vuzix Corporation ,2019-02-22,Consumer Goods,Electronic Equipment,91.45M,-24.00M,6.70%,27.30M,23.58M,21.57%,21.40,3.33,74860,11.44
2019-03-15,GLBS,Globus Maritime Li ,2019-06-12,Services,Shipping,7.98M,-3.60M,17.90%,3.13M,2.64M,9.25%,0.51,5.24,34160,11.64
2019-03-14,GLBS,Globus Maritime Li ,2019-06-12,Services,Shipping,7.98M,-3.60M,17.90%,3.13M,2.64M,9.25%,0.51,5.24,34160,11.64
2019-03-13,ADT,Adt Inc. ,2019-01-12,Services,Security & Protection Services,5.36B,151.50M,0.20%,755.28M,740.52M,4.06%,14.94,6.79,520250,10.54
2019-03-13,ADT,Adt Inc. ,2019-01-12,Services,Security & Protection Services,5.36B,151.50M,0.20%,755.28M,740.52M,4.06%,14.94,6.79,520250,10.54
2019-03-13,ADT,Adt Inc. ,2019-01-12,Services,Security & Protection Services,5.36B,151.50M,0.20%,755.28M,740.52M,4.06%,14.94,6.79,520250,10.54
2019-03-11,ALQA,Alliqua Biomedical ,2019-01-15,Healthcare,Drug Manufacturers - Major,10.62M,-32.10M,24.07%,4.74M,3.80M,6.64%,0.17,3.1,27850,11.93
2019-03-11,ALQA,Alliqua Biomedical ,2019-01-15,Healthcare,Drug Manufacturers - Major,10.62M,-32.10M,24.07%,4.74M,3.80M,6.64%,0.17,3.1,27850,11.93
2019-03-18,LL,Lumber Liquidators ,2019-03-15,Services,Home Improvement Stores,992.50M,-62.50M,1.20%,28.14M,27.76M,24.67%,5.14,9.09,278340,10.62
2019-03-19,LL,Lumber Liquidators ,2019-03-15,Services,Home Improvement Stores,992.50M,-62.50M,1.20%,28.14M,27.76M,24.67%,5.14,9.09,278340,10.62
2019-03-15,CLDR,Cloudera Inc. ,2019-03-14,Technology,Application Software,2.47B,-192.60M,1.30%,280.21M,267.37M,5.48%,3.07,12.99,1700000,11.09
2019-03-14,CLDR,Cloudera Inc. ,2019-03-14,Technology,Application Software,2.47B,-192.60M,1.30%,280.21M,267.37M,5.48%,3.07,12.99,1700000,11.09
2019-03-15,CLDR,Cloudera Inc. ,2019-03-14,Technology,Application Software,2.47B,-192.60M,1.30%,280.21M,267.37M,5.48%,3.07,12.99,1700000,11.09
2019-03-18,LL,Lumber Liquidators ,2019-03-15,Services,Home Improvement Stores,992.50M,-62.50M,1.20%,28.14M,27.76M,24.67%,5.14,9.09,278340,10.62
2019-03-11,SEEL,Seelos Therapeutic ,2019-03-04,Healthcare,Biotechnology,11.15M,-10.00M,,6.97M,0.34M,25.28%,0.51,2.96,445740,12.68
2019-03-11,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,3.88,143190,20.65
2019-03-11,BA,The Boeing Company ,2019-03-14,Industrial Goods,Aerospace/Defense Products & Services,251.51B,10.45B,0.10%,570.80M,564.52M,0.78%,1.00,371.23,2160000,12.14
2019-03-11,SEEL,Seelos Therapeutic ,2019-03-04,Healthcare,Biotechnology,11.15M,-10.00M,,6.97M,0.34M,25.28%,0.51,2.96,445740,12.68
2019-03-11,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,3.88,143190,20.65
2019-03-13,ZFGN,Zafgen Inc. ,2020-02-27,Healthcare,Biotechnology,44.86M,-52.70M,9.98%,36.77M,33.65M,2.45%,1.24,3.47,39760,24.57
2019-03-11,BA,The Boeing Company ,2019-03-14,Industrial Goods,Aerospace/Defense Products & Services,251.51B,10.45B,0.10%,570.80M,564.52M,0.78%,1.00,371.23,2160000,12.14
2019-03-13,ZFGN,Zafgen Inc. ,2020-02-27,Healthcare,Biotechnology,44.86M,-52.70M,9.98%,36.77M,33.65M,2.45%,1.24,3.47,39760,24.57
2019-03-13,ZFGN,Zafgen Inc. ,2020-02-27,Healthcare,Biotechnology,44.86M,-52.70M,9.98%,36.77M,33.65M,2.45%,1.24,3.47,39760,24.57
2019-03-14,BBW,Build-a-bear Works ,2020-02-27,Services,Toy & Hobby Stores,60.07M,-16.50M,1.20%,14.44M,13.97M,11.27%,6.54,5.05,66990,14.26
2019-03-14,SEEL,Seelos Therapeutic ,2019-03-04,Healthcare,Biotechnology,11.15M,-10.00M,,6.97M,0.34M,25.28%,0.51,2.88,273780,12.73
2019-03-14,TLRD,Tailored Brands In ,2019-06-12,Services,Apparel Stores,277.70M,77.10M,0.80%,50.13M,49.51M,25.23%,4.84,8.87,994530,24.12
2019-03-15,BBW,Build-a-bear Works ,2020-02-27,Services,Toy & Hobby Stores,60.07M,-16.50M,1.20%,14.44M,13.97M,11.27%,6.54,5.05,66990,14.26
2019-03-15,GLBS,Globus Maritime Li ,2019-06-12,Services,Shipping,7.98M,-3.60M,17.90%,3.13M,2.64M,9.25%,0.51,5.24,34160,11.64
2019-03-15,SEEL,Seelos Therapeutic ,2019-03-04,Healthcare,Biotechnology,11.15M,-10.00M,,6.97M,0.34M,25.28%,0.51,2.88,273780,12.73
2019-03-15,BBW,Build-a-bear Works ,2020-02-27,Services,Toy & Hobby Stores,60.07M,-16.50M,1.20%,14.44M,13.97M,11.27%,6.54,5.05,66990,14.26
2019-03-15,TLRD,Tailored Brands In ,2019-06-12,Services,Apparel Stores,277.70M,77.10M,0.80%,50.13M,49.51M,25.23%,4.84,8.87,994530,24.12
2019-03-15,SEEL,Seelos Therapeutic ,2019-03-04,Healthcare,Biotechnology,11.15M,-10.00M,,6.97M,0.34M,25.28%,0.51,2.88,273780,12.73
2019-03-15,TLRD,Tailored Brands In ,2019-06-12,Services,Apparel Stores,277.70M,77.10M,0.80%,50.13M,49.51M,25.23%,4.84,8.87,994530,24.12
2019-03-16,ATOS,Atossa Genetics In ,2020-02-27,Healthcare,Biotechnology,11.88M,-16.70M,0.57%,9.28M,9.08M,2.62%,3.03,5.4,2170000,23.69
2019-03-16,AKTX,Akari Therapeutics ,2019-01-05,Healthcare,Biotechnology,26.35M,-25.10M,10.12%,14.72M,7.98M,2.55%,6.72,5.06,201610,12.76
2019-03-18,SYNA,Synaptics Incorpor ,2018-04-28,Technology,Application Software,1.57B,-40.10M,1.20%,35.94M,34.10M,22.52%,12.25,38.5,29030,10.94
2019-03-18,PTE,Polarityte Inc. ,2019-01-12,Healthcare,Biotechnology,342.86M,-61.80M,,20.83M,10.20M,69.42%,22.48,11.78,87070,23.85
2019-03-19,AQB,Aquabounty Technol ,2019-06-19,Healthcare,Biotechnology,68.36M,-10.70M,1.20%,21.91M,20.36M,1.66%,1.37,2.23,546830,20.36
2019-03-18,SYNA,Synaptics Incorpor ,2018-04-28,Technology,Application Software,1.57B,-40.10M,1.20%,35.94M,34.10M,22.52%,12.25,38.5,29030,10.94
2019-03-18,PTE,Polarityte Inc. ,2019-01-12,Healthcare,Biotechnology,342.86M,-61.80M,,20.83M,10.20M,69.42%,22.48,11.78,87070,23.85
2019-03-19,SYNA,Synaptics Incorpor ,2018-04-28,Technology,Application Software,1.57B,-40.10M,1.20%,35.94M,34.10M,22.52%,12.25,38.5,29030,10.94
2019-03-19,PTE,Polarityte Inc. ,2019-01-12,Healthcare,Biotechnology,342.86M,-61.80M,,20.83M,10.20M,69.42%,22.48,11.78,87070,23.85
2019-03-07,BLDP,Ballard Power Syst ,2020-02-27,Industrial Goods,Industrial Electrical Equipment,2.38B,-40.30M,0.50%,227.00M,162.46M,5.11%,2.54,2.96,95920,10.57
2019-03-08,CHFS,Chf Solutions Inc. ,2019-01-05,Healthcare,Medical Appliances & Equipment,53.80M,-31.50M,0.40%,6.99M,6.80M,6.78%,2.75,4.5,147800,43.04
2019-03-08,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,32.76,222740,15.7
2019-03-08,JMU,Jmu Limited ,2019-01-16,Technology,Internet Information Providers,6.86M,-228.30M,0.02%,8.58M,0.04M,-,-,2.29,40410,16.73
2019-03-08,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,32.76,222740,15.7
2019-03-08,JMU,Jmu Limited ,2019-01-16,Technology,Internet Information Providers,6.86M,-228.30M,0.02%,8.58M,0.04M,-,-,2.29,40410,16.73
2019-03-06,JMU,Jmu Limited ,2019-01-16,Technology,Internet Information Providers,6.86M,-228.30M,0.02%,8.58M,0.04M,-,-,2.33,87320,11.41
2019-03-05,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,6.7,291980,13.21
2019-03-05,PLCE,"Children""s Place I ",2019-05-15,Services,Apparel Stores,1.74B,100.80M,3.10%,15.55M,15.35M,38.00%,7.78,84.32,203780,10.87
2019-03-05,PLCE,"Children""s Place I ",2019-05-15,Services,Apparel Stores,1.74B,100.80M,3.10%,15.55M,15.35M,38.00%,7.78,84.32,203780,10.87
2019-03-05,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,6.7,291980,13.21
2019-03-04,PLCE,"Children""s Place I ",2019-05-15,Services,Apparel Stores,1.74B,100.80M,3.10%,15.55M,15.35M,38.00%,7.78,84.32,203780,10.87
2019-03-04,PLCE,"Children""s Place I ",2019-05-15,Services,Apparel Stores,1.74B,100.80M,3.10%,15.55M,15.35M,38.00%,7.78,84.32,203780,10.87
2019-03-04,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,6.7,291980,13.21
2019-03-04,PLCE,"Children""s Place I ",2019-05-15,Services,Apparel Stores,1.74B,100.80M,3.10%,15.55M,15.35M,38.00%,7.78,84.32,203780,10.87
2019-03-04,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,6.7,291980,13.21
2019-03-06,GNC,Gnc Holdings Inc. ,2019-03-14,Services,Drug Stores,562.00M,-361.60M,0.10%,68.29M,67.38M,33.86%,9.87,2.9,112780,11.04
2019-03-04,BPTH,Bio-path Holdings ,2019-03-04,Healthcare,Drug Delivery,4.17M,-8.80M,5.15%,0.54M,-,-,0.25,6.7,291980,13.21
2019-03-06,CIFS,China Internet Nat ,2019-03-04,Financial,Credit Services,60.94M,22.70M,,18.75M,5.77M,1.66%,0.07,4.37,195810,11.9
2019-03-06,AFH,Atlas Financial Ho ,2020-01-11,Financial,Property & Casualty Insurance,6.97M,-,10.05%,11.94M,10.17M,0.29%,0.22,3.4,236660,50.0
2019-03-06,NIO,Nio Inc. American ,2019-07-10,Consumer Goods,Auto Manufacturers - Major,3.95B,-3204.70M,,1.07B,714.02M,20.06%,4.67,8.27,4570000,18.6
2019-03-07,BKS,Barnes & Noble Inc. ,2019-06-19,Services,"Specialty Retail, Other",494.68M,0.60M,0.30%,74.50M,54.65M,28.66%,6.25,5.15,188200,11.97
2019-03-06,ADMS,Adamas Pharmaceuti ,2019-03-14,Healthcare,Drugs - Generic,552.19M,-66.10M,0.40%,22.39M,21.80M,34.05%,6.65,8.69,520440,28.48
